304134620998414336	negative	Vodafone is a thief. Simple.
304225275313545216	negative	@HRodgeono @gabriella0 trying to book through Vodafone but not letting me meg is trying to sort it too. Stress! Can't do it at work really
303804664313425920	positive	Vodafone coupons leading the pack at ilovecoupons http://t.co/fqbJzUf9
303775535027343360	negative	@hikesupport I'm not being able to recharge my vodafone number ported to idea with my reward talktime....transaction fails ..plz help
304093156692066304	positive	I think vodafone is the best carrier among all other networks... true tht some issues do happen.. but overall thumbs up
303787195855167488	negative	Fine gals don't use Vodafone ....
304329132609777664	positive	I love the bees on the vodafone advert
303590816977408000	positive	@VodafoneIN everytime I feel homesick vodafone India text me and says enjoy life with vodafone
303608942070738944	negative	Back From Uk with ur stupid British accent,Too me u just another Vodafone Tokunbo Phone
304178320017326080	negative	Oft Vodafone are wanting a £150 deposit wtf
303809367596224512	negative	@VodafoneIN Cant download itemized bill from the following link. Plz #help http://t.co/XcnHwCRx
303608067621285888	positive	Telecom, Vodafone unveil new Tasman cable: Telecom, Vodafone and Telstra have announced a deal to build a new un... http://t.co/UccgfvAD
304141115156742144	negative	Vodafone has won 4G rights. #FuckSake
304164873015803904	positive	@RachelSheree yesss i got them this morning with vodafone VIP! #excited sign-up to livenation you will be able to get them tomorrow!
304282351196856320	negative	Vodafone you little shit
303725369062723584	positive	New Zealand's Telecom to build Australia-NZ cable with Telstra, Vodafone - Indian Express: New Zealand HeraldNew... http://t.co/m9Bk2QBi
303932003093458945	negative	IS THIS SOME KIND OF SICK JOKE, I HATE VODAFONE http://t.co/FF3OqZWj
303954363523661825	negative	Vodafone broadband! Iv paid & the Internet still isn't workin..now Im movin my laptop around, like an antenna tryna catch my neighbors wifi
304140241483223041	negative	@vodafoneuk Vodafone needs to improve data rates in London. It's often like a dial-up connection. Poor download/upload rates.
303895548426063874	neutral	Vodafone Ireland has appointed Anne O'Leary as its new chief executive, with immediate effect.
303974268008534017	negative	I hate Vodafone
304258194161684480	negative	@ASM0RGAN @vodafoneuk same here Vodafone hopeless network now. I have 3 months then I'm off to ee much better network and they have 3G
303897915456368642	neutral	Who's on Vodafone???????
303827317413773313	positive	The plus side of being on Vodafone.. get first dibs on wireless tickets ;) #rollonjuly
304004398307217408	negative	#Cellphones Fears over the outlook for mobile phone giant Vodafone caused its shares to slide by more than 2% in... http://t.co/pZCRRIUT
303836427769233409	positive	@jencockers @Lyddi_bug @sabrina_starr PLEEEEEEEEAAAAAAASSSSEEEEEEEEEEE! Vodafone customers get priority tomorrow. All over it. ALL OVER IT!!
304344374454665218	positive	@katieevans95 I'm on Vodafone so I got a ticket today!! Only for Sunday though :( it looks SO good
304234378417033217	negative	I see Vodafone was in the 4G auction.. Wonder if they've paid the tax owed to UK?! Something like £7billion, that was a couple if years ago.
303819218393120768	negative	@VodafoneIN what sort of a crap is this, i hav not got any call from vodafone today! plz call @ 9711165143
303847861269983232	neutral	#Vodafone and #BAE partner on mobile security http://t.co/fi5n048V
304177306614784000	positive	4G auction winners are O2, EE, BT, Three and Vodafone http://t.co/oVz2acO6
