301027488455335938	positive	RT @TheGRAMMYs: Congratulations to Best Rap Album winner 'Take Care' @Drake #GRAMMYs
301028427178340352	positive	RT @TheGRAMMYs: Congratulations to Best Rap Album winner 'Take Care' @Drake #GRAMMYs
301030257039917056	positive	RT @TheGRAMMYs: Congratulations to Best Rap Album winner 'Take Care' @Drake #GRAMMYs
301029773709295616	positive	RT @TheGRAMMYs: Congratulations to Best Rap Album winner 'Take Care' @Drake #GRAMMYs
301029529110081538	positive	RT @TheGRAMMYs: Congratulations to Best Rap Album winner 'Take Care' @Drake #GRAMMYs
301031353070264320	positive	RT @Free_Burge: Just saw that Drake won Best Rap Album at the #Grammys (even though it came out in 2011). Hugely deserved. I've been wearing that album out.
301031005114990592	positive	im still bitter that the grammys wasted time on ll cool j. love you but sorry. everyone needs to know that @drake won best rap album
301033495453650944	positive	RT @TheGRAMMYs: Congratulations to Best Rap Album winner 'Take Care' @Drake #GRAMMYs
301034589290381313	negative	RT @BigGhostFASE: That bein said tho...Grammys nominated Flo-Rida n Nelly for best rap album before...the fuck they kno bout rap? Foh
301034230429929472	positive	RT @TheGRAMMYs: Congratulations to Best Rap Album winner 'Take Care' @Drake #GRAMMYs
301034186691731456	negative	RT @BigGhostFASE: That bein said tho...Grammys nominated Flo-Rida n Nelly for best rap album before...the fuck they kno bout rap? Foh
301035884436922368	negative	@itwasTHaDWEEB agreed! Drake winning best "rap" album is ridiculous. I mean, Drake?! #smh #Grammys
301035750294687745	negative	RT @BigGhostFASE: That bein said tho...Grammys nominated Flo-Rida n Nelly for best rap album before...the fuck they kno bout rap? Foh
301035696137850880	negative	Hip hop gets disrespected yet again @ Grammys. RT @AssVegas: Drake did. I think. RT papa_a: AssVegas Who won Best Rap Album if Nas didn't??
301035581264261120	negative	RT @RalphRudeSays: I didn't watch the Grammys last night. And seeing as Drake apparently won best RAP album, I'd say I made the right decision.
301035428860030977	negative	I didn't watch the Grammys last night. And seeing as Drake apparently won best RAP album, I'd say I made the right decision.
301035141575344130	positive	Word On Road: Drake Wins GRAMMY For Best Rap Album http://t.co/2jGQDQFM I'm so happy for my baby, We finally got one I love you...
301037038466105344	negative	RT @BigGhostFASE: That bein said tho...Grammys nominated Flo-Rida n Nelly for best rap album before...the fuck they kno bout rap? Foh
301036838255222786	positive	RT @Kenzumm: on a high!!!! best rap album @drake!!!! Grammys knowwwwww. can't even deal right now.
