301114488134975488	positive	RT @CortezBryant: @Drake Grammys Yr1: watchin from nosebleed seats Yr2: performance w/Em n Wayne Yr3: Nominated Best New Artist Y4: Took One Home! Congrats!!
301048184023699457	positive	RT @WilliamShatner: How could a group called FUN not win Best New Artist?  Congrats to them and all those nominated in the Best New Artist category #GRAMMYS
301031445797953537	positive	RT @WilliamShatner: How could a group called FUN not win Best New Artist?  Congrats to them and all those nominated in the Best New Artist category #GRAMMYS
301091319206514689	positive	RT @SparklyEssence: So in 2008, Taylor was nominated for Best New Artist at the Grammys. And now, in 2013 she is polishing 7 of them. #Proud
301010660647661569	positive	@OurNameIsFun Congratsss for song of the year and best new artist #GRAMMYs
300986853279035394	positive	Another win for fun. Best New Artist. #grammys
301005567382659073	positive	RT @CortezBryant: @Drake Grammys Yr1: watchin from nosebleed seats Yr2: performance w/Em n Wayne Yr3: Nominated Best New Artist Y4: Took One Home! Congrats!!
301102363945623554	negative	RT @ny_way: Emeli Sande should've been up for best new artist. #grammys
301064108462178304	neutral	RT @ColumbiaRecords: What year did Adele @OfficialAdele win the Grammy for 'Best New Artist' ? Let us know your answer and tag #Grammys
301038223847739392	neutral	@ournameisfun Best new artist #grammys
301015171235713024	positive	RT @FueledByRamen: Congratulations to Fun. for winning 2 Grammys last night: Best New Artist and Song Of The Year for 'We Are Young' http://t.co/ohzTV6cm
301058621834416128	negative	I will say this: lol when the Grammys "best new artist" winner has actually been an "artist" since 2009. so..catch up world #fun
301134958804746240	negative	RT @ZackRyder: I didn’t win Best New Artist at the #Grammys? #areyouseriousbro https://t.co/veDCBq1F
300987745843699712	positive	Happy that "Fun." won 2 grammys for the Best Track of the year and Best New Artist! Congrats guys @OurNameIsFun! #grammyawards2013
301014717969879042	positive	RT @FueledByRamen: Congratulations to Fun. for winning 2 Grammys last night: Best New Artist and Song Of The Year for 'We Are Young' http://t.co/ohzTV6cm
301146218132819970	negative	Still pissed that @frank_ocean didnt win Best New Artist at The Grammys. No one will remember @OurNameIsFun in 2 years.
300986901668720641	positive	I'm so happy for FUN on winning the Best New Artist #Grammys :)
301041561343512577	positive	"@TheGRAMMYs Congratulations to Best New Artist winner @OurNameIsFun #GRAMMYs"
300991954039222273	positive	RT @ILuvBadBitches_: Rihanna slaying the stage and fun winning song of the year and best new artist were the highlights of the Grammys for me
300994993819115521	positive	RT @TheGRAMMYs: Congratulations to Best New Artist winner @OurNameIsFun #GRAMMYs
301016931572518912	positive	RT @FueledByRamen: Congratulations to Fun. for winning 2 Grammys last night: Best New Artist and Song Of The Year for 'We Are Young' http://t.co/ohzTV6cm
301016314640752640	negative	Just read a #Grammys' review that said @gotye should've been nominated for Best New Artist. Um no. He's been around (as Gotye) for ten years
301191494390398977	positive	RT @Walmart: Fun takes home Best New Artist. Who's  your fave new musical artist/band? #Grammys http://t.co/egCoNKi2
301014666719657985	positive	RT @FueledByRamen: Congratulations to Fun. for winning 2 Grammys last night: Best New Artist and Song Of The Year for 'We Are Young' http://t.co/ohzTV6cm
